||valtech-employment-section||Valtech employment section|Firstly, we're going to ask you about your working patterns and location in 2022. These are key inputs to emissions calculations!||||||||Sección de empleo de Valtech|En primer lugar, le preguntaremos sobre sus patrones de trabajo y ubicación en 2022. ¡Estos son insumos clave para los cálculos de emisiones!| | | ||Section emploi Valtech|Tout d'abord, nous allons vous poser des questions sur vos habitudes et vos lieux de travail en 2022. Ce sont des données clés pour le calcul des émissions !| | | ||Seção: o trabalho na Valtech|Em primeiro lugar, vamos perguntar sobre seus padrões de trabalho e localização em 2022. Estes são os principais insumos para os cálculos de emissões!| | | |$
"Only show if answer to previous question is ""yes""
INSERT TABLE "||commuting-emissions_office-alternative-commute|COMMUTING EMISSIONS|In 2022, did you have an *alternative* method to commute to your base office?|For example, when the weather was bad you might have driven rather than cycling.|MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Yes
 - No"||||||En 2022, ¿tenía un método *alternativo* para viajar a su oficina base?|Por ejemplo, cuando el clima era malo, es posible que haya conducido en lugar de andar en bicicleta.|"Opciones:
- Sí
- No"| | ||En 2022, aviez-vous une méthode *alternative* pour vous rendre à votre bureau de base ?|Par exemple, lorsque le temps était mauvais, vous auriez pu conduire plutôt que de faire du vélo.|"Options :
 - Oui
 - Non"| | ||Em 2022, você tinha um método *alternativo* para se deslocar para seu escritório base?|Por exemplo, quando o tempo estava ruim, você poderia ter dirigido em vez de andar de bicicleta.|"Opções:
- Sim
- Não"| | |$
||commuting-emissions_office-alternative-commute-distance|COMMUTING EMISSIONS|In 2022, how long was your *alternative* commute from home to your base / normal Valtech office one way (in km / miles)?|This may be the same as the distance in your standard commute, but sometimes people take different routes e.g. by road the commute might be 10km longer than on the train.|NUMBER ONLY|||||||En 2022, ¿cuál fue la distancia de su viaje *alternativo* desde su casa a su oficina base / normal de Valtech de ida (en km / millas)?|Esto puede ser lo mismo que la distancia en su viaje estándar, pero a veces las personas toman diferentes rutas, por ejemplo, por carretera, el viaje puede ser 10 km más largo que en el tren.|| | ||En 2022, quelle était la distance de votre trajet *alternatif* entre votre domicile et votre bureau Valtech de base / normal aller simple (en km / miles) ?|Cela peut être la même que la distance dans votre trajet standard, mais parfois les gens prennent différents itinéraires, par exemple par la route, le trajet peut-être 10 km plus long que dans le train.|| | ||Considerando somente a ida, qual foi a distância do seu trajeto *alternativo* de casa para sua base/escritório normal da Valtech em km no ano de 2022?|Isso pode ser o mesmo que a distância em seu trajeto padrão, mas às vezes as pessoas tomam rotas diferentes, por exemplo, por estrada, o trajeto pode ser 10 km mais longo do que no trem.|| | |$
User can add as many transport types as they like, but if they just put 1 mode which covers the whole distance,  allow them to move on.||commuting-emissions_office-alternative-commute-method|COMMUTING EMISSIONS|[INSERT TABLE] Please complete this table to tell us more about your *alternative* commute from home to your base / normal Valtech office in 2022. |Please just give the details for the outward journey: we will assume you do the same in reverse to get home. Select all relevant transport methods you used in this *alternative* commute (including walking) and the distance travelled on each. Note that the distances you give here must sum to the distance you gave in the question regarding total distance for your alternative commute!|Table|"COLUMNS: 
- Transportation mode
- Distance in [km/miles]

Options:
- Walking
- Cycling
- E-scooter
- E-bike
- International Train
- National Train
- Light rail / Tram
- Metro / Underground / Subway
- Bus
- Coach
- Car - Conventional fuel vehicle: petrol (gasoline), diesel
- Car - Hybrid vehicle (petrol-electric)
- Car - Electric vehicle (EV)
- Car - Bioethanol 
- Car - Biodiesel 
- Car - LPG-powered vehicle (liquefied petroleum gas)
- Car share (on average 2 people in vehicle)
- Car share (on average 3 people in vehicle)
- Car share (on average 4 people in vehicle)
- Car share (on average 5 people in vehicle)
- Taxi - Conventional fuel vehicle: petrol (gasoline), diesel
- Taxi - Hybrid vehicle (petrol-electric)
- Taxi - Electric vehicle (EV)
- Plane
- Ferry
- Moped
- Motorbike"|||"

* TOTAL DISTANCE: Total [N] [km/miles]
* PLACEHOLDER TEXT: Select transportation mode...
* ADD ROW TEXT: Add transportation mode
* REMOVE ROW TEXT: Remove transportation mode"|"* ERROR TEXT TOTAL NOT EQUAL: Total must be the same as your alternative commute distance!
* ERROR TEXT DUPLICATION: The chosen modes should be unique."||Complete esta tabla para informarnos más sobre su viaje *alternativo* desde su casa a su oficina base / normal de Valtech en 2022. |Solo dé los detalles del viaje de ida: asumiremos que hace lo mismo a la inversa para llegar a casa. Seleccione todos los métodos de transporte relevantes que utilizó en este viaje *alternativo* (incluido caminar) y la distancia recorrida en cada uno. ¡Tenga en cuenta que las distancias que da aquí deben sumar a la distancia que dio en la pregunta con respecto a la distancia total para su viaje alternativo!|"COLUMNAS:
- Modo de transporte
- Distancia en [km/miles]

Opciones:
- Caminar
- Ciclismo
- E-scooter
- Bicicleta eléctrica
- Tren Internacional
- Tren nacional 
- Tren ligero / tranvía
- Metro / Subterráneo 
- Autobús
- Autocar
- Coche - Vehículo de combustible convencional: gasolina (gasolina), diesel
- Coche - Vehículo híbrido (gasolina-eléctrico)
- Coche - Vehículo eléctrico 
- Coche - Vehículo alimentado por biocarburantes (por ejemplo, bioetanol o biodiésel, ""flexfuel"")
- Coche - Vehículo propulsado por GLP (gas licuado de petróleo)
- Coche compartido (en promedio 2 personas en el vehículo)
- Coche compartido (en promedio 3 personas en el vehículo)
- Coche compartido (en promedio 4 personas en el vehículo)
- Coche compartido (en promedio 5 personas en el vehículo)
- Taxi - Vehículo de combustible convencional: gasolina (gasolina), diesel
- Taxi - Vehículo híbrido (gasolina-eléctrico)
- Taxi - Vehículo eléctrico 
- Avión
- Ferry
- Ciclomotor
- Motocicleta"|"

* DISTANCIA TOTAL: Total [N] [km/millas]
* TEXTO DEL MARCADOR de posición: Seleccione el modo de transporte...
* AGREGAR TEXTO DE FILA: Agregar modo de transporte
* ELIMINAR TEXTO DE FILA: Eliminar modo de transporte"|"* ERROR TEXTO TOTAL NO ES IGUAL: ¡El total debe ser el mismo que su distancia de viaje alternativo!
* DUPLICACIÓN DE TEXTO DE ERROR: Los modos elegidos deben ser únicos."||Veuillez remplir ce tableau pour nous en dire plus sur votre trajet domicile-travail alternatif entre votre domicile et votre bureau de Valtech de base / normal en 2022. |Il suffit de donner les détails du voyage aller : nous supposerons que vous faites la même chose à l'envers pour rentrer chez vous. Sélectionnez toutes les méthodes de transport pertinentes que vous avez utilisées dans ce trajet *alternatif* (y compris la marche) et la distance parcourue sur chacune d'elles. Notez que les distances que vous donnez ici doivent correspondre à la distance que vous avez donnée dans la question concernant la distance totale pour votre trajet alternatif !|"COLONNES :
- Mode de transport
- Distance en [km/miles]

Options :
- Marche
- Vélo
- E-scooter
- Vélo Électrique
- Train International
- Train national 
- Train léger / Tramway
- Métro / métro / métro
- Bus
- Autocar
- Voiture - Véhicule à carburant conventionnel : essence (essence), diesel
- Voiture - Véhicule hybride (essence-électrique)
- Voiture - Véhicule électrique (VE)
- Voiture - Véhicule à biocarburant (par exemple, bioéthanol ou biodiesel, ""flexfuel"")
- Voiture - Véhicule fonctionnant au GPL (gaz de pétrole liquéfié)
- Autopartage (en moyenne 2 personnes en véhicule)
- Autopartage (en moyenne 3 personnes en véhicule)
- Autopartage (en moyenne 4 personnes en véhicule)
- Autopartage (en moyenne 5 personnes en véhicule)
- Taxi - Véhicule à carburant conventionnel : essence (essence), diesel
- Taxi - Véhicule hybride (essence-électrique)
- Taxi - Véhicule électrique (VE)
- Avion
- Ferry
- Cyclomoteur
- Moto"|"

* DISTANCE TOTALE : Total [N] [km/miles]
* TEXTE D'ESPACE RÉSERVÉ : Sélectionnez le mode de transport...
* AJOUTER UN TEXTE DE LIGNE : Ajouter un mode de transport
* SUPPRIMER LE TEXTE DE LA LIGNE : Supprimer le mode de transport"|"* LE TOTAL DU TEXTE D'ERREUR N'EST PAS ÉGAL : le total doit être le même que votre distance de navette alternative !
* DUPLICATION DE TEXTE D'ERREUR : Les modes choisis doivent être uniques."||Preencha esta tabela para nos contar mais sobre o seu deslocamento *alternativo* de casa para o seu escritório base / normal da Valtech em 2022. |Por favor, apenas dê os detalhes da viagem de ida: vamos supor que você faça o mesmo caminho inverso para chegar em casa. Selecione todos os métodos de transporte relevantes que você usou neste trajeto *alternativo* (incluindo caminhada) e a distância percorrida em cada um. Observe que as distâncias que você dá aqui devem somar a distância que você deu na pergunta sobre a distância total para o seu trajeto alternativo!|"COLUNAS:
- Modo de transporte
- Distância em [km/milhas]

Opções:
- Caminhada
- Bicicleta
- Patinete elétrico
- Bicicleta elétrica
- Trem Internacional
- Trem Nacional                                                                                                                                                        
- Metrô de superfície / Bonde Elétrico
- Metrô / Metrô / Metrô
- Ônibus urbano
- Ônibus de viagem
- Automóvel - Veículo a combustível convencional: gasolina (gasolina), diesel
- Carro - Veículo híbrido (gasolina-elétrico)
- Carro - Veículo elétrico (EV)
- Carro - Veículo movido a biocombustível (por exemplo, bioetanol ou biodiesel, ""flexfuel"")
- Carro - Veículo movido a GPL (gás de petróleo liquefeito)
- Carro compartilhado (em média 2 pessoas no veículo)
- Carro compartilhado (em média 3 pessoas no veículo)
- Carro compartilhado (em média 4 pessoas no veículo)
- Carro compartilhado (em média 5 pessoas no veículo)
- Táxi - Veículo a combustível convencional: gasolina (gasolina), diesel
- Táxi - Veículo híbrido (gasolina-elétrico)
- Táxi - Veículo elétrico (EV)
- Avião
- Balsa
- Ciclomotor
- Moto"|"

* DISTÂNCIA TOTAL: Total [N] [km/milhas]
* TEXTO DE ESPAÇO RESERVADO: Selecione o modo de transporte...
* ADICIONAR TEXTO DA LINHA: Adicionar modo de transporte
* REMOVER TEXTO DA LINHA: Remover modo de transporte"|"* ERRO DE TEXTO TOTAL NÃO IGUAL: O total deve ser o mesmo que a distância de deslocamento alternativo!
* ERRO DE TEXTO DUPLICIDADE: Os modos escolhidos devem ser únicos."|$
||commuting-emissions_alternative-transport-mode-percentage|COMMUTING EMISSIONS|Of the total days you commuted to the office in 2022, please estimate the % of days on which you used this *alternative* way of commuting instead of your standard commute. ||NUMBER ONLY|"Options:
 - 5% 
 - 10%
 - 15%
 - 20%
 - 25%
 - 30%
 - 35%
 - 40%
 - 45%
 - 50%

 CAPPED TO 50"||||||Del total de días que viajó a la oficina en 2022, calcule el % de días en los que utilizó esta forma *alternativa* de viajar en lugar de su viaje estándar. | |"Opciones:
- 5%
- 10%
- 15%
- 20%
- 25%
- 30%
- 35%
- 40%
- 45%
- 50%

 LIMITADO A 50"| | ||Sur le nombre total de jours que vous avez passés au bureau en 2022, veuillez estimer le % de jours pendant lesquels vous avez utilisé ce moyen de transport *alternatif* au lieu de votre trajet habituel. | |"Options :
 - 5%
 - 10%
 - 15%
 - 20%
 - 25%
 - 30%
 - 35%
 - 40%
 - 45%
 - 50%

 PLAFONNÉS À 50"| | ||Do total de dias que você se deslocou para o escritório em 2022, estime a % de dias em que você usou essa forma *alternativa* de deslocamento em vez do deslocamento padrão. | |"Opções:
- 5%
- 10%
- 15%
- 20%
- 25%
- 30%
- 35%
- 40%
- 45%
- 50%

 LIMITADO A 50"| | |$
ONLY DISPLAY THIS SECTION IF PERCENTAGE OF COMMUTING TO CLIENT OFFICE WAS >0% ||client-commuting-section|CLIENT COMMUTING EMISSIONS|Client commuting section|"We're now going to ask you about the regular commuting you have done to work at client offices. 
This is different from ""business travel"" which refers to one-off or infrequent trips. Here we're talking about working regularly from a specific client site, probably on a project."||||||||Sección de traslado diario del cliente|"Ahora vamos a preguntarle acerca de los desplazamientos regulares que ha hecho para trabajar en las oficinas de los clientes.
Esto es diferente de ""viajes de negocios"", que se refiere a viajes únicos o poco frecuentes. Aquí estamos hablando de trabajar regularmente desde un sitio cliente específico, probablemente en un proyecto."| | | ||Section trajets domicile-travail des clients|"Nous allons maintenant vous poser des questions sur les déplacements réguliers que vous avez effectués pour travailler dans les bureaux des clients.
Ceci est différent des  ""voyages d'affaires"" qui se réfèrent à des voyages ponctuels ou peu fréquents. Ici, nous parlons de travailler régulièrement à partir d'un site client spécifique, probablement sur un projet."| | | ||Seção de deslocamento do cliente|"Agora vamos perguntar sobre o deslocamento regular que você fez para trabalhar nos escritórios dos clientes.
Isso é diferente de ""viagens de negócios"", que se refere a viagens pontuais ou pouco frequentes. Aqui estamos falando sobre trabalhar regularmente a partir de um local específico do cliente, provavelmente em um projeto."| | | |$
||client-commuting-emissions_client-office-commute-distance|CLIENT COMMUTING EMISSIONS|In 2022, how long was your standard commute from home to your client office one way (in km / miles)? |If you commuted to more than one client office regularly in 2022, please select the commute you did for the longest period of time. |NUMBER ONLY|||||||En 2022, ¿cuál fue la distancia de su viaje estándar desde su casa a la oficina de su cliente, de ida (en km / millas)? |Si viajó a más de una oficina de cliente regularmente en 2022, seleccione el viaje que realizó durante el período de tiempo más largo. || | ||En 2022, quelle était la distance de votre trajet standard entre votre domicile et le bureau client, aller simple (en km / miles) ? |Si vous avez effectué régulièrement des trajets domicile-travail vers plus d'un bureau client en 2022, veuillez sélectionner le trajet que vous avez effectué pendant la période la plus longue. || | ||Considerando somente a ida, qual foi a distância do seu trajeto padrão de casa até o escritório do cliente em km no ano de 2022?|Se você se deslocou para mais de um escritório do cliente regularmente em 2022, selecione o trajeto que você fez por mais tempo. || | |$
||client-commuting-emissions_client-office-commute-method|CLIENT COMMUTING EMISSIONS|"[INSERT TABLE FROM ""COMMUTING TABLE"" TAB] Please complete this table to tell us more about your standard commute from home to your client's office in 2022."|Just give the details for the outward journey: we will assume you do the same in reverse to get home. Select all relevant transport methods you normally used to commute, (including walking) and the distance travelled on each for your standard client office commute. The distances you give here must sum to the distance you gave in the question regarding total distance for your alternative client commute!|Table|"COLUMNS: 
- Transportation mode
- Distance in [km/miles]
"|||"
* TOTAL DISTANCE: Total [N] [km/miles]
* PLACEHOLDER TEXT: Select transportation mode...
* ADD ROW TEXT: Add transportation mode
* REMOVE ROW TEXT: Remove transportation mode"|"* ERROR TEXT TOTAL NOT EQUAL: Total must be the same as your standard client commute distance!
* ERROR TEXT DUPLICATION: The chosen modes should be unique."||Complete esta tabla para contarnos más sobre su viaje estándar de casa a la oficina de su cliente en 2022.|Solo dé los detalles del viaje de ida: asumiremos que hace lo mismo a la inversa para llegar a casa. Seleccione todos los métodos de transporte relevantes que utilizó normalmente para viajar (incluida la caminata) y la distancia recorrida en cada uno para su viaje estándar. ¡Tenga en cuenta que las distancias que da aquí deben sumar a la distancia que dio en la pregunta con respecto a la distancia total para su viaje alternativo!|"COLUMNAS:
- Modo de transporte
- Distancia en [km/miles]"|"

* DISTANCIA TOTAL: Total [N] [km/millas]
* TEXTO DEL MARCADOR de posición: Seleccione el modo de transporte...
* AGREGAR TEXTO DE FILA: Agregar modo de transporte
* ELIMINAR TEXTO DE FILA: Eliminar modo de transporte"|"* ERROR TEXTO TOTAL NO ES IGUAL: ¡El total debe ser el mismo que su distancia de viaje alternativo!                                                                  
* DUPLICACIÓN DE TEXTO DE ERROR: Los modos elegidos deben ser únicos."||Veuillez remplir ce tableau pour nous en dire plus sur vos trajets domicile-travail standard entre la maison et le bureau de votre client en 2022.|Il suffit de donner les détails du voyage aller : nous supposerons que vous faites la même chose à l'envers pour rentrer chez vous. Sélectionnez tous les modes de transport pertinents que vous avez normalement utilisés pour vous déplacer (y compris la marche) et la distance parcourue sur chacun d'eux pour votre trajet standard. Notez que les distances que vous donnez ici doivent correspondre à la distance que vous avez donnée dans la question concernant la distance totale pour votre trajet alternatif !|" COLONNES :
- Mode de transport
- Distance en [km/miles]"|"

* DISTANCE TOTALE : Total [N] [km/miles]
* TEXTE D'ESPACE RÉSERVÉ : Sélectionnez le mode de transport...* AJOUTER UN TEXTE DE LIGNE : Ajouter un mode de transport
* SUPPRIMER LE TEXTE DE LA LIGNE : Supprimer le mode de transport"|"* LE TOTAL DU TEXTE D'ERREUR N'EST PAS ÉGAL : le total doit être le même que votre distance de navette alternative !
* DUPLICATION DE TEXTE D'ERREUR : Les modes choisis doivent être uniques."||Por favor, preencha esta tabela para nos contar mais sobre o seu deslocamento normal de casa para o escritório do seu cliente em 2022.|Apenas dê os detalhes da viagem de ida: vamos supor que você faça o mesmo caminho inverso para chegar em casa. Selecione todos os métodos de transporte relevantes que você normalmente usou para se deslocar (incluindo caminhadas) e a distância percorrida em cada um deles para seu deslocamento padrão. Observe que as distâncias que você dá aqui devem somar a distância que você deu na pergunta sobre a distância total para o seu trajeto alternativo!|" COLUNAS:
- Modo de transporte
- Distância em [km/milhas]
"|"
* DISTÂNCIA TOTAL: Total [N] [km/milhas]
* TEXTO DE ESPAÇO RESERVADO: Selecione o modo de transporte...                                            
* ADICIONAR TEXTO DA LINHA: Adicionar modo de transporte
* REMOVER TEXTO DA LINHA: Remover modo de transporte"|"* ERRO DE TEXTO TOTAL NÃO IGUAL: O total deve ser o mesmo que a distância de deslocamento alternativo!                                      
* ERRO DE TEXTO DUPLICIDADE: Os modos escolhidos devem ser únicos."|$
User can add as many transport types as they like, but if they just put 1 mode which covers the whole distance,  allow them to move on.||client-commuting-emissions_alternative-client-office-commute|CLIENT COMMUTING EMISSIONS|In 2022, did you have an *alternative* method to commute to your client's office?|For example, when the weather was bad you might have driven rather than cycling.|MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Yes
 - No"||||||En 2022, ¿tenía un método *alternativo* para viajar a la oficina de su cliente?|Por ejemplo, cuando el clima era malo, es posible que haya conducido en lugar de andar en bicicleta.|"Opciones:
- Sí
- No"| | ||En 2022, aviez-vous une méthode *alternative* pour vous rendre à votre bureau client ?|Par exemple, lorsque le temps était mauvais, vous auriez pu conduire plutôt que de faire du vélo.|"Options :
 - Oui
 - Non"| | ||Em 2022, você tinha um método *alternativo* para se deslocar para seu escritório do seu cliente?|Por exemplo, quando o tempo estava ruim, você poderia ter dirigido em vez de andar de bicicleta.|"Opções:
- Sim
- Não"| | |$
||client-commuting-emissions_alternative-client-office-commute-distance|CLIENT COMMUTING EMISSIONS|In 2022, how long was your *alternative* commute from home to your client's office one way (in km / miles)? |This may be the same as the distance in your standard commute, but sometimes people take different routes e.g. by road the commute might be 10km longer than on the train.|NUMBER ONLY|||||||En 2022, ¿cuál fue la distancia de su viaje *alternativo* desde su casa a la oficina de su cliente, de ida (en km / millas)? |Esto puede ser lo mismo que la distancia en su viaje estándar, pero a veces las personas toman diferentes rutas, por ejemplo, por carretera, el viaje puede ser 10 km más largo que en el tren.|| | ||En 2022, quelle était la distance de votre trajet *alternatif* entre la maison et le bureau de votre client (en km / miles) ? |Cela peut être la même que la distance dans votre trajet standard, mais parfois les gens prennent différents itinéraires, par exemple par la route, le trajet peut-être 10 km plus long que dans le train.|| | ||Considerando somente a ida, qual foi a distância do seu trajeto *alternativo* de casa até o escritório do cliente em km no ano de 2022?|Isso pode ser o mesmo que a distância em seu trajeto padrão, mas às vezes as pessoas tomam rotas diferentes, por exemplo, por estrada, o trajeto pode ser 10 km mais longo do que no trem.|| | |$
[INSERT SAME COMMUTING TABLE AS ABOVE] ||client-commuting-emissions_alternative-client-office-commute-method|CLIENT COMMUTING EMISSIONS|Please complete this table to tell us more about your *alternative* commute from home to your client's office in 2022. |Just give the details for the outward journey: we will assume you do the same in reverse to get home. Select all relevant transport methods you used in this *alternative* client commute (including walking) and the distance travelled on each. The distances you give here must sum to the distance you gave in the question regarding total distance for your alternative client commute!|Table|"COLUMNS: 
- Transportation mode
- Distance in [km/miles]"|||"

* TOTAL DISTANCE: Total [N] [km/miles]
* PLACEHOLDER TEXT: Select transportation mode...
* ADD ROW TEXT: Add transportation mode
* REMOVE ROW TEXT: Remove transportation mode"|"* ERROR TEXT TOTAL NOT EQUAL: Total must be the same as your alternative client commute distance!
* ERROR TEXT DUPLICATION: The chosen modes should be unique."||Complete esta tabla para contarnos más sobre su viaje *alternativo* desde su casa a la oficina de su cliente en 2022. |Solo dé los detalles del viaje de ida: asumiremos que hace lo mismo a la inversa para llegar a casa. Seleccione todos los métodos de transporte relevantes que utilizó en este viaje *alternativo* (incluido caminar) y la distancia recorrida en cada uno. ¡Tenga en cuenta que las distancias que da aquí deben sumar a la distancia que dio en la pregunta con respecto a la distancia total para su viaje alternativo!|"COLUMNAS:
- Modo de transporte
- Distancia en [km/miles]"|"

* DISTANCIA TOTAL: Total [N] [km/millas]
* TEXTO DEL MARCADOR de posición: Seleccione el modo de transporte...                 
* AGREGAR TEXTO DE FILA: Agregar modo de transporte
* ELIMINAR TEXTO DE FILA: Eliminar modo de transporte"|"* ERROR TEXTO TOTAL NO ES IGUAL: ¡El total debe ser el mismo que su distancia de viaje alternativo!                                                                 
* DUPLICACIÓN DE TEXTO DE ERROR: Los modos elegidos deben ser únicos."||Veuillez remplir ce tableau pour nous en dire plus sur votre trajet *alternatif* de la maison au bureau de votre client en 2022. |Il suffit de donner les détails du voyage aller : nous supposerons que vous faites la même chose à l'envers pour rentrer chez vous. Sélectionnez toutes les méthodes de transport pertinentes que vous avez utilisées dans ce trajet *alternatif* (y compris la marche) et la distance parcourue sur chacune d'elles. Notez que les distances que vous donnez ici doivent correspondre à la distance que vous avez donnée dans la question concernant la distance totale pour votre trajet alternatif !|"COLONNES :
- Mode de transport
- Distance en [km/miles]"|"

* DISTANCE TOTALE : Total [N] [km/miles]
* TEXTE D'ESPACE RÉSERVÉ : Sélectionnez le mode de transport...
* AJOUTER UN TEXTE DE LIGNE : Ajouter un mode de transport
* SUPPRIMER LE TEXTE DE LA LIGNE : Supprimer le mode de transport"|"* LE TOTAL DU TEXTE D'ERREUR N'EST PAS ÉGAL : le total doit être le même que votre distance de navette alternative !
* DUPLICATION DE TEXTE D'ERREUR : Les modes choisis doivent être uniques."||Preencha esta tabela para nos contar mais sobre o seu deslocamento *alternativo* de casa para o escritório do seu cliente em 2022. |Apenas dê os detalhes da viagem de ida: vamos supor que você faça o mesmo caminho inverso para chegar em casa. Selecione todos os métodos de transporte relevantes que você usou neste trajeto *alternativo* para comutar ao cliente (incluindo caminhada) e a distância percorrida em cada um. Observe que as distâncias que você dá aqui devem somar a distância que você deu na pergunta sobre a distância total para o seu trajeto alternativo!|" COLUNAS:
- Modo de transporte
- Distância em [km/milhas]"|"

* DISTÂNCIA TOTAL: Total [N] [km/milhas]
* TEXTO DE ESPAÇO RESERVADO: Selecione o modo de transporte...                                                
* ADICIONAR TEXTO DA LINHA: Adicionar modo de transporte
* REMOVER TEXTO DA LINHA: Remover modo de transporte"|"* ERRO DE TEXTO TOTAL NÃO IGUAL: O total deve ser o mesmo que a distância de deslocamento alternativo!                                         
* ERRO DE TEXTO DUPLICIDADE: Os modos escolhidos devem ser únicos."|$
||client-commuting-emissions_alternative-client-office-commute-percentage|CLIENT COMMUTING EMISSIONS|Of the total days you commuted to the client's office in 2022, please estimate the % of days on which you used this *alternative* way of commuting instead of your standard client commute. ||NUMBER ONLY|"Options:
 - 5% 
 - 10%
 - 15%
 - 20%
 - 25%
 - 30%
 - 35%
 - 40%
 - 45%
 - 50%"||||||Del total de días que viajó a la oficina de su cliente en 2022, calcule el % de días en los que utilizó esta forma *alternativa* de viajar en lugar de su viaje estándar. | |"Opciones:
 - 5%
- 10%
- 15%
- 20%
- 25%
- 30%
- 35%
- 40%
- 45%
- 50%"| | ||Sur le nombre total de jours que vous avez passés au bureau en 2022, veuillez estimer le % de jours pendant lesquels vous avez utilisé ce moyen de transport *alternatif* au lieu de votre trajet habituel. | |"Options :
 - 5%
 - 10%
 - 15%
 - 20%
 - 25%
 - 30%
 - 35%
 - 40%
 - 45%
 - 50%"| | ||Do total de dias que você se deslocou para o escritório do seu cliente em 2022, estime a % de dias em que você usou essa forma *alternativa* de deslocamento em vez do deslocamento padrão. | |"Opções:
- 5%
- 10%
- 15%
- 20%
- 25%
- 30%
- 35%
- 40%
- 45%
- 50%"| | |$
ONLY DISPLAY THIS SECTION IF PERCENTAGE OF BUSINESS TRAVEL WAS >0%||business-travel-section|BUSINESS TRAVEL EMISSIONS|Business travel section|We're now going to ask you about any business trips you may have taken for Valtech purposes.||||||||Sección de viajes de negocios|Ahora le preguntaremos sobre cualquier viaje de negocios que haya realizado con fines de Valtech.| | | ||Section voyages D'AFFAIRES|Nous allons maintenant vous poser des questions sur les voyages d'affaires que vous avez peut-être effectuées à des fins Valtech.| | | ||Seção de viagens de negócios|Agora vamos perguntar sobre quaisquer viagens de negócios que você possa ter feito com propósitos da Valtech.| | | |$
